sale_id,date,retailer_id,product_id,quantity,unit_price,revenue,discount_pct,channel
57735,2024-12-13,36,62,7,283.75,1986.22,5,In-Store
57736,2024-12-13,60,61,35,190.66,6673.27,10,In-Store
57737,2024-12-13,27,20,5,20.48,102.41,5,In-Store
57738,2024-12-13,96,60,10,211.26,2112.6,0,B2B
57739,2024-12-13,82,4,5,347.25,1736.25,15,In-Store
57740,2024-12-13,113,65,17,53.59,911.03,0,In-Store
57741,2024-12-13,81,72,3,40.07,120.21,5,In-Store
57742,2024-12-13,74,23,6,216.35,1298.1,15,In-Store
57743,2024-12-13,37,70,5,101.45,507.25,0,Online
57744,2024-12-13,60,2,20,211.39,4227.88,5,B2B
57745,2024-12-13,47,56,16,464.37,7429.92,0,In-Store
57746,2024-12-13,23,80,24,147.44,3538.58,15,Online
57747,2024-12-13,33,45,7,499.26,3494.82,0,Online
57748,2024-12-13,88,22,28,347.41,9727.45,10,Online
57749,2024-12-13,55,76,10,75.6,756.0,10,In-Store
57750,2024-12-13,20,80,5,173.46,867.3,0,B2B
57751,2024-12-13,90,8,23,53.39,1227.97,0,B2B
57752,2024-12-13,30,31,22,317.3,6980.51,20,Online
57753,2024-12-13,20,77,9,251.26,2261.3,20,In-Store
57754,2024-12-13,78,59,23,169.06,3888.29,10,In-Store
57755,2024-12-13,42,57,26,336.19,8741.07,10,In-Store
57756,2024-12-13,67,80,49,173.46,8499.54,0,B2B
57757,2024-12-13,116,5,13,123.35,1603.55,0,In-Store
57758,2024-12-13,76,45,29,499.26,14478.54,0,Online
57759,2024-12-13,88,67,17,221.81,3770.77,0,In-Store
57760,2024-12-13,13,54,49,159.56,7818.54,5,Online
57761,2024-12-13,16,31,15,396.62,5949.3,0,In-Store
57762,2024-12-13,84,3,30,115.44,3463.2,0,In-Store
57763,2024-12-13,35,21,35,372.17,13026.04,15,Online
57764,2024-12-13,21,75,2,405.97,811.94,0,In-Store
57765,2024-12-13,72,34,7,69.83,488.82,20,In-Store
57766,2024-12-13,65,59,15,187.84,2817.6,0,In-Store
57767,2024-12-13,103,64,3,142.27,426.81,0,B2B
57768,2024-12-13,27,74,15,350.06,5250.9,0,B2B
57769,2024-12-13,28,46,10,467.96,4679.6,0,B2B
57770,2024-12-13,55,32,34,206.46,7019.76,5,In-Store
57771,2024-12-13,77,45,7,424.37,2970.6,15,B2B
57772,2024-12-13,33,10,7,118.52,829.64,20,Online
57773,2024-12-13,24,26,17,410.46,6977.76,15,In-Store
57774,2024-12-13,21,32,7,217.33,1521.31,0,In-Store
57775,2024-12-13,72,15,12,231.57,2778.82,20,In-Store
57776,2024-12-13,1,42,2,117.45,234.91,15,B2B
57777,2024-12-13,24,77,7,298.37,2088.57,5,In-Store
57778,2024-12-13,107,19,2,361.4,722.8,5,B2B
57779,2024-12-13,1,71,18,392.2,7059.56,5,In-Store
57780,2024-12-13,97,18,43,260.27,11191.67,5,In-Store
57781,2024-12-13,25,75,14,405.97,5683.58,0,In-Store
57782,2024-12-13,63,36,2,253.11,506.22,0,B2B
57783,2024-12-13,99,64,7,142.27,995.89,0,In-Store
57784,2024-12-13,94,39,21,112.05,2353.05,10,B2B
57785,2024-12-13,111,20,6,21.56,129.36,0,In-Store
57786,2024-12-13,4,31,5,396.62,1983.1,0,In-Store
57787,2024-12-13,47,56,31,464.37,14395.47,0,B2B
57788,2024-12-13,61,2,13,222.52,2892.76,0,Online
57789,2024-12-13,114,67,4,177.45,709.79,20,In-Store
57790,2024-12-13,62,17,9,91.95,827.55,5,Online
57791,2024-12-13,22,56,28,464.37,13002.36,0,In-Store
57792,2024-12-13,83,53,8,281.88,2255.04,0,In-Store
57793,2024-12-13,96,16,23,473.78,10897.03,5,In-Store
57794,2024-12-13,33,38,3,479.51,1438.53,0,In-Store
57795,2024-12-13,11,6,3,278.81,836.43,10,In-Store
57796,2024-12-13,11,26,1,458.75,458.75,5,In-Store
57797,2024-12-13,25,71,6,412.84,2477.04,0,In-Store
57798,2024-12-13,69,22,13,308.81,4014.5,20,In-Store
57799,2024-12-13,23,76,2,84.0,168.0,0,Online
57800,2024-12-13,9,59,10,187.84,1878.4,0,In-Store
57801,2024-12-13,84,15,9,289.46,2605.14,0,B2B
57802,2024-12-13,6,31,18,356.96,6425.24,10,In-Store
57803,2024-12-13,118,36,5,253.11,1265.55,0,Online
57804,2024-12-13,35,5,4,123.35,493.4,0,In-Store
57805,2024-12-13,107,39,39,118.27,4612.72,5,B2B
57806,2024-12-13,35,13,42,51.77,2174.34,0,In-Store
57807,2024-12-13,87,66,20,237.08,4741.56,10,In-Store
57808,2024-12-13,39,23,1,229.08,229.08,10,Online
57809,2024-12-13,18,25,17,81.63,1387.71,0,B2B
57810,2024-12-13,15,65,32,53.59,1714.88,0,In-Store
57811,2024-12-13,59,76,7,75.6,529.2,10,In-Store
57812,2024-12-13,111,35,12,44.28,531.36,0,B2B
57813,2024-12-13,90,49,29,319.91,9277.27,15,Online
57814,2024-12-13,8,41,1,428.64,428.64,0,In-Store
57815,2024-12-13,65,15,17,289.46,4920.82,0,In-Store
57816,2024-12-13,101,42,55,138.18,7599.9,0,In-Store
57817,2024-12-13,119,17,13,96.79,1258.27,0,In-Store
57818,2024-12-13,10,10,14,148.15,2074.1,0,In-Store
57819,2024-12-13,102,19,8,361.4,2891.19,5,Online
57820,2024-12-13,113,13,3,41.42,124.25,20,In-Store
57821,2024-12-13,120,55,5,139.77,698.85,0,In-Store
57822,2024-12-13,48,19,17,380.42,6467.14,0,In-Store
57823,2024-12-13,26,60,10,200.7,2006.97,5,B2B
57824,2024-12-13,6,63,8,337.87,2702.93,15,In-Store
57825,2024-12-13,14,55,7,139.77,978.39,0,B2B
57826,2024-12-13,55,4,10,408.53,4085.3,0,In-Store
57827,2024-12-13,97,29,55,274.49,15096.98,15,B2B
57828,2024-12-13,59,11,14,130.63,1828.88,5,Online
57829,2024-12-13,24,7,35,270.73,9475.58,5,In-Store
57830,2024-12-13,85,24,18,353.15,6356.74,20,In-Store
57831,2024-12-13,49,1,22,144.41,3177.01,5,In-Store
57832,2024-12-13,39,18,28,232.87,6520.49,15,B2B
57833,2024-12-13,104,62,20,283.75,5674.92,5,B2B
57834,2024-12-13,118,27,21,282.15,5925.13,15,B2B
57835,2024-12-13,42,54,11,159.56,1755.18,5,In-Store
57836,2024-12-13,105,39,24,105.83,2539.8,15,In-Store
57837,2024-12-13,114,25,1,77.55,77.55,5,In-Store
57838,2024-12-13,91,61,13,211.85,2754.05,0,In-Store
57839,2024-12-13,64,30,3,153.67,461.01,0,Online
57840,2024-12-13,6,68,35,214.92,7522.2,0,Online
57841,2024-12-13,34,6,12,247.83,2973.98,20,In-Store
57842,2024-12-13,115,3,56,115.44,6464.64,0,In-Store
57843,2024-12-13,74,15,17,289.46,4920.82,0,Online
57844,2024-12-13,36,73,18,296.32,5333.76,0,Online
57845,2024-12-13,67,71,31,350.91,10878.33,15,In-Store
57846,2024-12-13,98,39,24,105.83,2539.8,15,In-Store
57847,2024-12-13,78,43,22,137.49,3024.74,20,In-Store
57848,2024-12-13,91,57,14,298.84,4183.76,20,B2B
57849,2024-12-13,23,32,6,173.86,1043.18,20,B2B
57850,2024-12-13,13,14,30,188.91,5667.3,10,In-Store
57851,2024-12-13,8,9,1,153.43,153.43,0,In-Store
57852,2024-12-13,2,38,21,455.53,9566.22,5,In-Store
57853,2024-12-13,49,61,15,211.85,3177.75,0,Online
57854,2024-12-13,92,80,10,173.46,1734.6,0,In-Store
57855,2024-12-13,64,9,24,138.09,3314.09,10,B2B
57856,2024-12-13,114,28,10,145.82,1458.24,20,In-Store
57857,2024-12-13,95,26,18,458.75,8257.42,5,In-Store
57858,2024-12-13,51,66,9,263.42,2370.78,0,In-Store
57859,2024-12-13,3,27,12,331.94,3983.28,0,In-Store
57860,2024-12-13,95,26,2,410.46,820.91,15,In-Store
57861,2024-12-13,31,30,21,138.3,2904.36,10,In-Store
57862,2024-12-13,65,68,1,214.92,214.92,0,Online
57863,2024-12-13,95,23,19,254.53,4836.07,0,In-Store
57864,2024-12-13,107,9,5,130.42,652.08,15,Online
57865,2024-12-13,80,22,26,386.01,10036.26,0,In-Store
57866,2024-12-13,65,43,12,171.86,2062.32,0,In-Store
57867,2024-12-13,24,63,23,397.49,9142.27,0,In-Store
57868,2024-12-13,59,2,31,222.52,6898.12,0,In-Store
57869,2024-12-13,117,32,21,217.33,4563.93,0,In-Store
57870,2024-12-13,101,79,38,288.76,10972.73,10,B2B
57871,2024-12-13,80,74,18,350.06,6301.08,0,B2B
57872,2024-12-13,114,63,6,317.99,1907.95,20,In-Store
57873,2024-12-13,38,65,4,45.55,182.21,15,In-Store
57874,2024-12-13,39,48,1,370.99,370.99,10,In-Store
57875,2024-12-13,85,43,13,171.86,2234.18,0,In-Store
57876,2024-12-13,43,41,4,342.91,1371.65,20,In-Store
57877,2024-12-13,22,78,11,411.84,4530.28,5,In-Store
57878,2024-12-13,60,7,21,284.98,5984.58,0,In-Store
57879,2024-12-13,12,56,9,394.71,3552.43,15,B2B
57880,2024-12-13,54,18,10,273.97,2739.7,0,In-Store
57881,2024-12-13,18,59,45,150.27,6762.24,20,In-Store
57882,2024-12-13,18,49,41,338.72,13887.68,10,Online
57883,2024-12-13,87,53,11,239.6,2635.58,15,In-Store
57884,2024-12-13,85,26,7,482.89,3380.23,0,B2B
57885,2024-12-13,67,68,7,171.94,1203.55,20,Online
57886,2024-12-13,84,70,30,96.38,2891.32,5,B2B
57887,2024-12-13,11,47,16,336.16,5378.56,20,In-Store
57888,2024-12-13,66,23,10,254.53,2545.3,0,In-Store
57889,2024-12-13,103,16,11,448.85,4937.33,10,Online
57890,2024-12-13,59,2,29,178.02,5162.46,20,In-Store
57891,2024-12-13,46,40,3,240.33,720.98,20,B2B
57892,2024-12-13,68,74,30,315.05,9451.62,10,B2B
57893,2024-12-13,33,38,16,479.51,7672.16,0,In-Store
57894,2024-12-13,109,72,19,35.85,681.21,15,In-Store
57895,2024-12-13,16,6,3,309.79,929.37,0,In-Store
57896,2024-12-13,55,33,20,332.59,6651.72,10,In-Store
57897,2024-12-13,47,30,10,153.67,1536.7,0,B2B
57898,2024-12-13,77,46,18,421.16,7580.95,10,B2B
57899,2024-12-13,7,39,6,124.5,747.0,0,B2B
57900,2024-12-13,33,23,8,254.53,2036.24,0,In-Store
57901,2024-12-13,34,8,44,53.39,2349.16,0,In-Store
57902,2024-12-13,93,21,30,437.85,13135.5,0,In-Store
57903,2024-12-13,12,55,23,125.79,2893.24,10,In-Store
57904,2024-12-13,96,8,23,48.05,1105.17,10,B2B
57905,2024-12-13,97,41,34,407.21,13845.07,5,Online
57906,2024-12-13,35,67,44,177.45,7807.71,20,Online
57907,2024-12-14,9,16,10,498.72,4987.2,0,In-Store
57908,2024-12-14,114,35,1,44.28,44.28,0,In-Store
57909,2024-12-14,35,18,45,260.27,11712.22,5,In-Store
57910,2024-12-14,78,3,11,92.35,1015.87,20,In-Store
57911,2024-12-14,33,37,10,419.01,4190.07,15,In-Store
57912,2024-12-14,91,63,23,397.49,9142.27,0,Online
57913,2024-12-14,95,54,7,134.37,940.58,20,B2B
57914,2024-12-14,56,37,37,468.3,17327.19,5,In-Store
57915,2024-12-14,82,63,10,357.74,3577.41,10,In-Store
57916,2024-12-14,1,10,16,148.15,2370.4,0,In-Store
57917,2024-12-14,86,8,23,53.39,1227.97,0,In-Store
57918,2024-12-14,71,24,11,375.22,4127.46,15,In-Store
57919,2024-12-14,92,22,7,328.11,2296.76,15,In-Store
57920,2024-12-14,107,37,5,468.3,2341.51,5,B2B
57921,2024-12-14,120,18,19,273.97,5205.43,0,In-Store
57922,2024-12-14,47,13,35,51.77,1811.95,0,In-Store
57923,2024-12-14,33,58,18,358.15,6446.63,10,Online
57924,2024-12-14,61,75,1,405.97,405.97,0,In-Store
57925,2024-12-14,5,32,18,217.33,3911.94,0,B2B
57926,2024-12-14,36,69,19,334.26,6350.94,0,In-Store
57927,2024-12-14,46,57,23,373.55,8591.65,0,In-Store
57928,2024-12-14,5,43,13,171.86,2234.18,0,Online
57929,2024-12-14,81,4,5,408.53,2042.65,0,Online
57930,2024-12-14,3,74,2,350.06,700.12,0,In-Store
57931,2024-12-14,98,60,33,190.13,6274.42,10,In-Store
57932,2024-12-14,10,41,10,364.34,3643.44,15,In-Store
57933,2024-12-14,45,57,26,373.55,9712.3,0,In-Store
57934,2024-12-14,42,79,39,304.8,11887.12,5,In-Store
57935,2024-12-14,17,1,6,129.21,775.25,15,Online
57936,2024-12-14,92,3,22,115.44,2539.68,0,Online
57937,2024-12-14,92,24,19,441.44,8387.36,0,In-Store
57938,2024-12-14,95,5,14,123.35,1726.9,0,Online
57939,2024-12-14,84,43,31,171.86,5327.66,0,In-Store
57940,2024-12-14,21,12,35,140.53,4918.48,20,B2B
57941,2024-12-14,96,80,31,164.79,5108.4,5,Online
57942,2024-12-14,10,60,7,200.7,1404.88,5,In-Store
57943,2024-12-14,72,66,33,210.74,6954.29,20,In-Store
57944,2024-12-14,44,64,11,128.04,1408.47,10,Online
57945,2024-12-14,22,38,27,455.53,12299.43,5,In-Store
57946,2024-12-14,22,35,14,39.85,557.93,10,B2B
57947,2024-12-14,77,57,18,373.55,6723.9,0,In-Store
57948,2024-12-14,114,76,14,71.4,999.6,15,In-Store
57949,2024-12-14,112,1,20,152.01,3040.2,0,In-Store
57950,2024-12-14,57,64,1,120.93,120.93,15,In-Store
57951,2024-12-14,40,57,13,373.55,4856.15,0,In-Store
57952,2024-12-14,51,55,5,139.77,698.85,0,In-Store
57953,2024-12-14,77,56,26,464.37,12073.62,0,Online
57954,2024-12-14,95,57,15,317.52,4762.76,15,B2B
57955,2024-12-14,12,20,23,21.56,495.88,0,Online
57956,2024-12-14,67,65,44,53.59,2357.96,0,In-Store
57957,2024-12-14,58,32,16,217.33,3477.28,0,In-Store
57958,2024-12-14,15,21,10,437.85,4378.5,0,Online
57959,2024-12-14,74,1,10,152.01,1520.1,0,In-Store
57960,2024-12-14,92,1,9,129.21,1162.88,15,In-Store
57961,2024-12-14,104,76,18,84.0,1512.0,0,In-Store
57962,2024-12-14,59,58,16,358.15,5730.34,10,Online
57963,2024-12-14,7,66,35,263.42,9219.7,0,B2B
57964,2024-12-14,53,42,6,138.18,829.08,0,In-Store
57965,2024-12-14,1,12,23,166.88,3838.17,5,B2B
57966,2024-12-14,40,15,13,289.46,3762.98,0,In-Store
57967,2024-12-14,31,57,9,373.55,3361.95,0,B2B
57968,2024-12-14,60,72,2,33.74,67.49,20,In-Store
57969,2024-12-14,74,10,1,133.34,133.34,10,In-Store
57970,2024-12-14,5,52,7,185.66,1299.65,20,B2B
57971,2024-12-14,61,60,46,211.26,9717.96,0,In-Store
57972,2024-12-14,15,70,7,86.23,603.63,15,In-Store
57973,2024-12-14,99,73,54,237.06,12801.02,20,In-Store
57974,2024-12-14,5,33,6,369.54,2217.24,0,Online
57975,2024-12-14,30,20,16,19.4,310.46,10,Online
57976,2024-12-14,95,21,18,437.85,7881.3,0,In-Store
57977,2024-12-14,111,24,3,441.44,1324.32,0,In-Store
57978,2024-12-14,60,50,67,324.43,21736.81,0,Online
57979,2024-12-14,85,27,7,298.75,2091.22,10,In-Store
57980,2024-12-14,12,9,5,145.76,728.79,5,In-Store
57981,2024-12-14,113,56,11,464.37,5108.07,0,In-Store
57982,2024-12-14,81,53,9,281.88,2536.92,0,In-Store
57983,2024-12-14,100,59,45,187.84,8452.8,0,B2B
57984,2024-12-14,108,38,31,455.53,14121.57,5,In-Store
57985,2024-12-14,29,80,11,173.46,1908.06,0,In-Store
57986,2024-12-14,72,31,9,396.62,3569.58,0,In-Store
57987,2024-12-14,55,4,7,408.53,2859.71,0,In-Store
57988,2024-12-14,94,20,41,21.56,883.96,0,B2B
57989,2024-12-14,105,63,10,397.49,3974.9,0,Online
57990,2024-12-14,81,13,6,44.0,264.03,15,Online
57991,2024-12-14,116,1,15,152.01,2280.15,0,In-Store
57992,2024-12-14,57,11,26,137.51,3575.26,0,In-Store
57993,2024-12-14,71,37,32,492.95,15774.4,0,B2B
57994,2024-12-14,113,16,15,498.72,7480.8,0,In-Store
57995,2024-12-14,70,23,13,203.62,2647.11,20,In-Store
57996,2024-12-14,38,66,19,250.25,4754.73,5,In-Store
57997,2024-12-14,47,46,13,467.96,6083.48,0,In-Store
57998,2024-12-14,24,2,16,222.52,3560.32,0,In-Store
57999,2024-12-14,52,26,7,386.31,2704.18,20,B2B
58000,2024-12-14,66,79,24,320.84,7700.16,0,Online
58001,2024-12-14,118,51,31,418.09,12960.79,0,In-Store
58002,2024-12-14,17,49,29,376.36,10914.44,0,In-Store
58003,2024-12-14,62,17,22,87.11,1916.44,10,In-Store
58004,2024-12-14,34,47,57,420.2,23951.4,0,In-Store
58005,2024-12-14,55,47,7,420.2,2941.4,0,Online
58006,2024-12-14,54,60,22,190.13,4182.95,10,In-Store
58007,2024-12-14,27,79,22,288.76,6352.63,10,Online
58008,2024-12-14,114,52,22,220.48,4850.47,5,In-Store
58009,2024-12-14,109,13,52,41.42,2153.63,20,In-Store
58010,2024-12-14,48,64,11,142.27,1564.97,0,B2B
58011,2024-12-14,79,37,32,394.36,12619.52,20,Online
58012,2024-12-14,45,72,48,42.18,2024.64,0,B2B
58013,2024-12-14,53,71,20,392.2,7843.96,5,Online
58014,2024-12-14,48,65,24,48.23,1157.54,10,In-Store
58015,2024-12-14,42,33,55,369.54,20324.7,0,In-Store
58016,2024-12-14,49,15,37,274.99,10174.52,5,In-Store
58017,2024-12-14,63,5,32,111.02,3552.48,10,In-Store
58018,2024-12-14,23,16,10,473.78,4737.84,5,In-Store
58019,2024-12-14,96,23,26,203.62,5294.22,20,B2B
58020,2024-12-14,38,47,19,378.18,7185.42,10,In-Store
58021,2024-12-14,64,14,24,209.9,5037.6,0,In-Store
58022,2024-12-14,4,3,31,103.9,3220.78,10,In-Store
58023,2024-12-14,117,75,2,405.97,811.94,0,In-Store
58024,2024-12-14,108,66,37,263.42,9746.54,0,In-Store
58025,2024-12-14,15,72,67,42.18,2826.06,0,B2B
58026,2024-12-14,18,29,37,322.93,11948.41,0,In-Store
58027,2024-12-14,12,2,19,200.27,3805.09,10,In-Store
58028,2024-12-14,3,73,44,296.32,13038.08,0,In-Store
58029,2024-12-14,106,18,27,219.18,5917.75,20,B2B
58030,2024-12-14,68,71,57,371.56,21178.69,10,In-Store
58031,2024-12-14,48,72,36,35.85,1290.71,15,In-Store
58032,2024-12-14,50,64,7,113.82,796.71,20,B2B
58033,2024-12-14,86,54,10,142.77,1427.66,15,In-Store
58034,2024-12-14,75,62,11,238.94,2628.38,20,In-Store
58035,2024-12-14,84,65,1,53.59,53.59,0,In-Store
58036,2024-12-14,8,57,20,336.19,6723.9,10,B2B
58037,2024-12-14,97,62,41,283.75,11633.59,5,Online
58038,2024-12-14,85,17,26,77.43,2013.23,20,B2B
58039,2024-12-14,12,50,42,308.21,12944.76,5,Online
58040,2024-12-14,55,32,6,195.6,1173.58,10,In-Store
58041,2024-12-14,68,58,6,397.94,2387.64,0,B2B
58042,2024-12-14,31,77,10,314.07,3140.7,0,B2B
58043,2024-12-14,58,50,14,324.43,4542.02,0,Online
58044,2024-12-14,83,39,18,105.83,1904.85,15,B2B
58045,2024-12-14,9,74,14,350.06,4900.84,0,In-Store
58046,2024-12-14,118,32,13,206.46,2684.03,5,In-Store
58047,2024-12-14,86,36,26,227.8,5922.77,10,B2B
58048,2024-12-14,29,3,3,115.44,346.32,0,In-Store
58049,2024-12-14,39,10,37,148.15,5481.55,0,In-Store
58050,2024-12-14,69,37,37,443.65,16415.24,10,Online
58051,2024-12-14,101,37,36,492.95,17746.2,0,Online
58052,2024-12-14,44,35,16,39.85,637.63,10,In-Store
58053,2024-12-14,16,32,15,217.33,3259.95,0,In-Store
58054,2024-12-14,50,32,55,195.6,10757.84,10,In-Store
58055,2024-12-14,104,29,18,322.93,5812.74,0,In-Store
58056,2024-12-14,74,54,28,159.56,4467.74,5,B2B
58057,2024-12-14,23,69,41,334.26,13704.66,0,In-Store
58058,2024-12-14,84,13,15,44.0,660.07,15,In-Store
58059,2024-12-14,36,66,19,263.42,5004.98,0,In-Store
58060,2024-12-14,112,54,1,167.96,167.96,0,Online
58061,2024-12-14,90,50,48,324.43,15572.64,0,In-Store
58062,2024-12-14,44,51,15,418.09,6271.35,0,B2B
58063,2024-12-14,59,58,5,397.94,1989.7,0,Online
58064,2024-12-14,17,70,20,101.45,2029.0,0,In-Store
58065,2024-12-14,67,42,26,117.45,3053.78,15,B2B
58066,2024-12-14,35,12,2,158.09,316.19,10,In-Store
58067,2024-12-14,75,39,18,112.05,2016.9,10,Online
58068,2024-12-14,101,10,29,140.74,4081.53,5,B2B
58069,2024-12-14,15,25,14,81.63,1142.82,0,Online
58070,2024-12-14,76,32,29,217.33,6302.57,0,B2B
58071,2024-12-14,48,79,32,288.76,9240.19,10,Online
58072,2024-12-14,84,74,23,297.55,6843.67,15,In-Store
58073,2024-12-14,94,70,19,101.45,1927.55,0,B2B
58074,2024-12-14,38,24,1,397.3,397.3,10,B2B
58075,2024-12-14,88,38,37,431.56,15967.68,10,In-Store
58076,2024-12-14,59,68,32,214.92,6877.44,0,B2B
58077,2024-12-14,40,76,22,71.4,1570.8,15,In-Store
58078,2024-12-14,10,13,15,51.77,776.55,0,B2B
58079,2024-12-14,52,47,32,420.2,13446.4,0,In-Store
58080,2024-12-14,16,53,1,281.88,281.88,0,In-Store
58081,2024-12-14,41,32,28,173.86,4868.19,20,Online
58082,2024-12-14,72,45,31,499.26,15477.06,0,B2B
58083,2024-12-15,25,73,3,296.32,888.96,0,In-Store
58084,2024-12-15,63,7,46,227.98,10487.26,20,Online
58085,2024-12-15,16,20,18,21.56,388.08,0,In-Store
58086,2024-12-15,105,66,19,263.42,5004.98,0,B2B
58087,2024-12-15,60,2,2,222.52,445.04,0,In-Store
58088,2024-12-15,92,12,11,175.66,1932.26,0,Online
58089,2024-12-15,57,54,29,159.56,4627.3,5,In-Store
58090,2024-12-15,36,12,1,158.09,158.09,10,In-Store
58091,2024-12-15,100,41,14,407.21,5700.91,5,Online
58092,2024-12-15,58,37,14,443.65,6211.17,10,In-Store
58093,2024-12-15,66,12,18,149.31,2687.6,15,Online
58094,2024-12-15,109,45,46,399.41,18372.77,20,In-Store
58095,2024-12-15,53,30,1,153.67,153.67,0,Online
58096,2024-12-15,42,53,66,253.69,16743.67,10,In-Store
58097,2024-12-15,98,70,37,101.45,3753.65,0,In-Store
58098,2024-12-15,112,35,23,37.64,865.67,15,In-Store
58099,2024-12-15,89,61,66,169.48,11185.68,20,B2B
58100,2024-12-15,3,13,26,51.77,1346.02,0,In-Store
58101,2024-12-15,4,57,26,373.55,9712.3,0,B2B
58102,2024-12-15,31,43,1,171.86,171.86,0,B2B
58103,2024-12-15,49,13,42,46.59,1956.91,10,In-Store
58104,2024-12-15,75,50,18,324.43,5839.74,0,In-Store
58105,2024-12-15,100,41,32,428.64,13716.48,0,In-Store
58106,2024-12-15,47,11,6,137.51,825.06,0,Online
58107,2024-12-15,94,80,9,138.77,1248.91,20,In-Store
58108,2024-12-15,89,5,39,123.35,4810.65,0,In-Store
58109,2024-12-15,69,16,44,498.72,21943.68,0,In-Store
58110,2024-12-15,47,16,36,498.72,17953.92,0,Online
58111,2024-12-15,48,29,7,306.78,2147.48,5,B2B
58112,2024-12-15,109,25,57,81.63,4652.91,0,Online
58113,2024-12-15,67,80,55,138.77,7632.24,20,B2B
58114,2024-12-15,70,23,15,241.8,3627.05,5,B2B
58115,2024-12-15,19,14,20,188.91,3778.2,10,Online
58116,2024-12-15,102,58,44,397.94,17509.36,0,In-Store
58117,2024-12-15,118,64,11,128.04,1408.47,10,B2B
58118,2024-12-15,93,80,37,173.46,6418.02,0,In-Store
58119,2024-12-15,100,14,19,167.92,3190.48,20,In-Store
58120,2024-12-15,69,56,36,371.5,13373.86,20,In-Store
58121,2024-12-15,84,22,28,308.81,8646.62,20,Online
58122,2024-12-15,31,59,33,187.84,6198.72,0,In-Store
58123,2024-12-15,57,17,14,77.43,1084.05,20,B2B
58124,2024-12-15,11,47,20,399.19,7983.8,5,In-Store
58125,2024-12-15,106,41,10,428.64,4286.4,0,In-Store
58126,2024-12-15,29,36,9,227.8,2050.19,10,In-Store
58127,2024-12-15,120,53,3,281.88,845.64,0,In-Store
58128,2024-12-15,94,45,16,449.33,7189.34,10,In-Store
58129,2024-12-15,41,37,44,492.95,21689.8,0,In-Store
58130,2024-12-15,102,75,23,324.78,7469.85,20,In-Store
58131,2024-12-15,16,22,44,386.01,16984.44,0,In-Store
58132,2024-12-15,30,59,35,187.84,6574.4,0,In-Store
58133,2024-12-15,55,9,29,153.43,4449.47,0,In-Store
58134,2024-12-15,50,78,31,433.52,13439.12,0,In-Store
58135,2024-12-15,64,61,19,169.48,3220.12,20,B2B
58136,2024-12-15,80,39,19,124.5,2365.5,0,In-Store
58137,2024-12-15,31,62,39,298.68,11648.52,0,In-Store
58138,2024-12-15,3,14,19,209.9,3988.1,0,In-Store
58139,2024-12-15,27,47,7,420.2,2941.4,0,B2B
58140,2024-12-15,101,41,24,364.34,8744.26,15,B2B
58141,2024-12-15,34,37,18,492.95,8873.1,0,In-Store
58142,2024-12-15,60,79,35,320.84,11229.4,0,B2B
58143,2024-12-15,38,45,36,424.37,15277.36,15,In-Store
58144,2024-12-15,81,59,27,169.06,4564.51,10,Online
58145,2024-12-15,78,68,16,214.92,3438.72,0,Online
58146,2024-12-15,109,60,46,211.26,9717.96,0,Online
58147,2024-12-15,31,57,15,354.87,5323.09,5,In-Store
58148,2024-12-15,11,60,3,211.26,633.78,0,B2B
58149,2024-12-15,6,60,16,169.01,2704.13,20,In-Store
58150,2024-12-15,13,60,52,190.13,9886.97,10,Online
58151,2024-12-15,65,43,35,171.86,6015.1,0,In-Store
58152,2024-12-15,116,75,6,324.78,1948.66,20,In-Store
58153,2024-12-15,2,26,31,482.89,14969.59,0,Online
58154,2024-12-15,12,15,42,289.46,12157.32,0,In-Store
58155,2024-12-15,22,31,7,356.96,2498.71,10,In-Store
58156,2024-12-15,65,10,20,140.74,2814.85,5,In-Store
58157,2024-12-15,46,57,1,317.52,317.52,15,Online
58158,2024-12-15,37,54,67,151.16,10127.99,10,In-Store
58159,2024-12-15,63,11,2,137.51,275.02,0,Online
58160,2024-12-15,4,23,7,254.53,1781.71,0,B2B
58161,2024-12-15,46,14,2,199.41,398.81,5,In-Store
58162,2024-12-15,31,63,18,397.49,7154.82,0,In-Store
58163,2024-12-15,25,8,24,48.05,1153.22,10,In-Store
58164,2024-12-15,81,10,9,118.52,1066.68,20,In-Store
58165,2024-12-15,59,15,24,260.51,6252.34,10,In-Store
58166,2024-12-15,63,46,37,467.96,17314.52,0,B2B
58167,2024-12-15,102,40,5,300.41,1502.05,0,Online
58168,2024-12-15,45,30,16,153.67,2458.72,0,Online
58169,2024-12-15,64,21,16,437.85,7005.6,0,Online
58170,2024-12-15,96,38,22,479.51,10549.22,0,In-Store
58171,2024-12-15,29,30,26,153.67,3995.42,0,Online
58172,2024-12-15,10,31,19,396.62,7535.78,0,Online
58173,2024-12-15,65,18,6,219.18,1315.06,20,B2B
58174,2024-12-15,120,78,2,390.17,780.34,10,In-Store
58175,2024-12-15,100,32,16,195.6,3129.55,10,Online
58176,2024-12-15,110,48,6,329.77,1978.61,20,B2B
58177,2024-12-15,33,2,6,211.39,1268.36,5,B2B
58178,2024-12-15,28,32,20,217.33,4346.6,0,In-Store
58179,2024-12-15,37,57,62,336.19,20844.09,10,In-Store
58180,2024-12-15,77,17,13,87.11,1132.44,10,B2B
58181,2024-12-15,99,45,18,499.26,8986.68,0,In-Store
