inventory_id,date,retailer_id,product_id,stock_level,reorder_point
24815,2024-08-01,69,68,186,29
24816,2024-08-01,69,26,152,41
24817,2024-08-01,69,54,920,150
24818,2024-08-01,69,17,926,168
24819,2024-08-01,70,79,153,31
24820,2024-08-01,70,30,81,12
24821,2024-08-01,70,24,109,30
24822,2024-08-01,70,8,120,35
24823,2024-08-01,70,58,148,39
24824,2024-08-01,70,41,248,51
24825,2024-08-01,70,68,135,38
24826,2024-08-01,70,52,122,32
24827,2024-08-01,70,36,93,22
24828,2024-08-01,70,10,113,33
24829,2024-08-01,70,45,87,19
24830,2024-08-01,70,72,28,5
24831,2024-08-01,70,75,114,21
24832,2024-08-01,70,56,236,53
24833,2024-08-01,70,21,210,33
24834,2024-08-01,70,39,218,44
24835,2024-08-01,70,53,107,21
24836,2024-08-01,70,77,246,68
24837,2024-08-01,70,29,73,19
24838,2024-08-01,70,12,142,32
24839,2024-08-01,71,29,96,15
24840,2024-08-01,71,72,96,21
24841,2024-08-01,71,73,279,63
24842,2024-08-01,71,2,30,7
24843,2024-08-01,71,51,234,52
24844,2024-08-01,71,25,151,32
24845,2024-08-01,71,22,291,85
24846,2024-08-01,71,77,246,49
24847,2024-08-01,71,62,153,30
24848,2024-08-01,71,57,276,66
24849,2024-08-01,71,32,37,5
24850,2024-08-01,71,45,271,71
24851,2024-08-01,71,67,298,83
24852,2024-08-01,71,49,132,24
24853,2024-08-01,71,5,91,21
24854,2024-08-01,71,53,190,51
24855,2024-08-01,71,56,91,22
24856,2024-08-01,71,17,39,7
24857,2024-08-01,71,59,115,28
24858,2024-08-01,71,8,105,20
24859,2024-08-01,71,26,293,66
24860,2024-08-01,71,40,196,42
24861,2024-08-01,71,76,209,33
24862,2024-08-01,71,66,183,42
24863,2024-08-01,71,47,199,37
24864,2024-08-01,71,9,229,55
24865,2024-08-01,71,20,248,71
24866,2024-08-01,71,48,157,41
24867,2024-08-01,71,28,179,34
24868,2024-08-01,71,58,283,79
24869,2024-08-01,71,64,298,69
24870,2024-08-01,71,44,240,36
24871,2024-08-01,71,68,180,45
24872,2024-08-01,71,78,229,56
24873,2024-08-01,71,79,273,56
24874,2024-08-01,71,42,71,11
24875,2024-08-01,72,47,35,6
24876,2024-08-01,72,66,123,26
24877,2024-08-01,72,50,231,65
24878,2024-08-01,72,70,87,19
24879,2024-08-01,72,80,267,64
24880,2024-08-01,72,9,267,74
24881,2024-08-01,72,33,248,51
24882,2024-08-01,72,23,232,58
24883,2024-08-01,72,3,196,53
24884,2024-08-01,72,44,249,67
24885,2024-08-01,72,63,187,55
24886,2024-08-01,72,58,129,24
24887,2024-08-01,72,48,256,69
24888,2024-08-01,72,72,216,53
24889,2024-08-01,72,4,63,17
24890,2024-08-01,72,74,245,52
24891,2024-08-01,72,45,63,14
24892,2024-08-01,72,28,124,22
24893,2024-08-01,72,53,252,64
24894,2024-08-01,72,40,36,5
24895,2024-08-01,72,61,212,50
24896,2024-08-01,72,37,241,66
24897,2024-08-01,72,55,37,8
24898,2024-08-01,72,13,52,14
24899,2024-08-01,72,15,258,56
24900,2024-08-01,72,18,58,11
24901,2024-08-01,72,54,58,14
24902,2024-08-01,72,73,37,10
24903,2024-08-01,72,24,99,22
24904,2024-08-01,72,30,283,66
24905,2024-08-01,73,60,110,20
24906,2024-08-01,73,3,292,56
24907,2024-08-01,73,56,97,16
24908,2024-08-01,73,35,110,24
24909,2024-08-01,73,68,72,12
24910,2024-08-01,73,30,282,46
24911,2024-08-01,73,76,45,9
24912,2024-08-01,73,2,172,25
24913,2024-08-01,73,17,284,45
24914,2024-08-01,73,36,54,8
24915,2024-08-01,73,49,133,36
24916,2024-08-01,73,28,158,24
24917,2024-08-01,73,15,39,6
24918,2024-08-01,73,23,242,47
24919,2024-08-01,73,29,171,44
24920,2024-08-01,73,40,277,78
24921,2024-08-01,73,22,75,19
24922,2024-08-01,73,32,48,7
24923,2024-08-01,73,26,70,18
24924,2024-08-01,73,78,136,35
24925,2024-08-01,73,31,43,7
24926,2024-08-01,73,41,171,28
24927,2024-08-01,73,58,179,38
24928,2024-08-01,73,48,116,20
24929,2024-08-01,73,34,220,33
24930,2024-08-01,73,6,294,50
24931,2024-08-01,73,10,159,34
24932,2024-08-01,74,39,124,31
24933,2024-08-01,74,74,275,52
24934,2024-08-01,74,25,133,23
24935,2024-08-01,74,79,125,26
24936,2024-08-01,74,60,271,80
24937,2024-08-01,74,13,210,39
24938,2024-08-01,74,1,139,26
24939,2024-08-01,74,35,279,47
24940,2024-08-01,74,5,117,29
24941,2024-08-01,74,56,231,44
24942,2024-08-01,74,58,258,69
24943,2024-08-01,74,65,88,19
24944,2024-08-01,74,54,226,64
24945,2024-08-01,74,47,122,35
24946,2024-08-01,74,19,207,48
24947,2024-08-01,74,17,231,42
24948,2024-08-01,74,34,216,52
24949,2024-08-01,74,12,285,73
24950,2024-08-01,74,66,253,53
24951,2024-08-01,74,52,119,28
24952,2024-08-01,74,69,112,21
24953,2024-08-01,74,42,204,55
24954,2024-08-01,74,29,194,42
24955,2024-08-01,74,3,162,29
24956,2024-08-01,74,73,168,30
24957,2024-08-01,74,64,119,32
24958,2024-08-01,74,15,124,26
24959,2024-08-01,74,78,277,78
24960,2024-08-01,74,7,280,68
24961,2024-08-01,74,14,123,35
24962,2024-08-01,74,9,139,37
24963,2024-08-01,74,40,222,35
24964,2024-08-01,74,45,175,46
24965,2024-08-01,74,38,87,15
24966,2024-08-01,74,22,265,67
24967,2024-08-01,75,39,145,27
24968,2024-08-01,75,29,244,51
24969,2024-08-01,75,69,232,36
24970,2024-08-01,75,41,207,57
24971,2024-08-01,75,36,66,18
24972,2024-08-01,75,51,277,55
24973,2024-08-01,75,43,33,5
24974,2024-08-01,75,68,65,14
24975,2024-08-01,75,74,130,28
24976,2024-08-01,75,19,243,61
24977,2024-08-01,75,60,93,23
24978,2024-08-01,75,15,291,72
24979,2024-08-01,75,1,134,39
24980,2024-08-01,75,22,142,21
24981,2024-08-01,75,47,67,13
24982,2024-08-01,75,66,130,29
24983,2024-08-01,76,3,655,104
24984,2024-08-01,76,14,516,92
24985,2024-08-01,76,56,433,68
24986,2024-08-01,76,5,100,19
24987,2024-08-01,76,57,253,55
24988,2024-08-01,76,65,223,53
24989,2024-08-01,76,67,579,172
24990,2024-08-01,76,12,598,108
24991,2024-08-01,76,61,409,109
24992,2024-08-01,76,53,607,106
24993,2024-08-01,76,28,660,191
24994,2024-08-01,76,24,670,154
24995,2024-08-01,76,34,294,54
24996,2024-08-01,76,36,289,63
24997,2024-08-01,76,71,460,113
24998,2024-08-01,76,35,367,72
24999,2024-08-01,76,27,276,58
25000,2024-08-01,76,59,630,104
25001,2024-08-01,76,72,171,49
25002,2024-08-01,76,47,342,79
25003,2024-08-01,76,26,693,190
25004,2024-08-01,76,2,445,117
25005,2024-08-01,76,64,210,49
25006,2024-08-01,77,35,158,23
25007,2024-08-01,77,7,103,26
25008,2024-08-01,77,56,221,41
25009,2024-08-01,77,34,106,19
25010,2024-08-01,77,23,292,82
25011,2024-08-01,77,38,243,56
25012,2024-08-01,77,77,172,28
25013,2024-08-01,77,59,288,76
25014,2024-08-01,77,18,226,51
25015,2024-08-01,77,3,115,28
25016,2024-08-01,77,62,168,39
25017,2024-08-01,77,65,242,51
25018,2024-08-01,77,49,278,50
25019,2024-08-01,77,40,205,45
25020,2024-08-01,77,47,69,11
25021,2024-08-01,77,51,87,24
25022,2024-08-01,77,27,165,25
25023,2024-08-01,77,69,251,47
25024,2024-08-01,77,32,100,27
25025,2024-08-01,77,1,151,30
25026,2024-08-01,77,46,140,24
25027,2024-08-01,77,17,69,14
25028,2024-08-01,77,42,151,34
25029,2024-08-01,77,75,187,38
25030,2024-08-01,78,43,239,67
25031,2024-08-01,78,30,111,24
25032,2024-08-01,78,78,152,31
25033,2024-08-01,78,31,120,33
25034,2024-08-01,78,24,77,21
25035,2024-08-01,78,53,58,16
25036,2024-08-01,78,3,53,15
25037,2024-08-01,78,6,172,25
25038,2024-08-01,78,52,146,25
25039,2024-08-01,78,65,105,16
25040,2024-08-01,78,10,253,62
25041,2024-08-01,78,7,157,23
25042,2024-08-01,78,72,48,8
25043,2024-08-01,78,29,48,11
25044,2024-08-01,78,46,138,28
25045,2024-08-01,78,21,77,23
25046,2024-08-01,78,17,67,11
25047,2024-08-01,78,58,265,52
25048,2024-08-01,78,9,202,33
25049,2024-08-01,78,45,175,37
25050,2024-08-01,78,18,202,55
25051,2024-08-01,78,11,229,63
25052,2024-08-01,78,77,263,56
25053,2024-08-01,78,35,103,23
25054,2024-08-01,78,26,252,55
25055,2024-08-01,78,25,297,49
25056,2024-08-01,78,70,117,21
25057,2024-08-01,78,62,197,39
25058,2024-08-01,78,71,121,29
25059,2024-08-01,79,62,720,174
25060,2024-08-01,79,57,892,179
25061,2024-08-01,79,4,982,178
25062,2024-08-01,79,16,296,63
25063,2024-08-01,79,75,508,142
25064,2024-08-01,79,26,780,216
25065,2024-08-01,79,54,726,175
25066,2024-08-01,79,25,176,43
25067,2024-08-01,79,68,492,147
25068,2024-08-01,79,63,818,231
25069,2024-08-01,79,51,680,161
25070,2024-08-01,79,78,324,50
25071,2024-08-01,79,41,228,46
25072,2024-08-01,79,48,268,43
25073,2024-08-01,79,43,582,169
25074,2024-08-01,79,47,460,105
25075,2024-08-01,79,74,150,28
25076,2024-08-01,79,9,846,240
25077,2024-08-01,79,1,340,77
25078,2024-08-01,79,13,284,58
25079,2024-08-01,79,21,766,167
25080,2024-08-01,80,28,347,99
25081,2024-08-01,80,53,215,50
25082,2024-08-01,80,6,627,145
25083,2024-08-01,80,33,517,120
25084,2024-08-01,80,79,566,93
25085,2024-08-01,80,3,566,144
25086,2024-08-01,80,4,557,120
25087,2024-08-01,80,27,228,38
25088,2024-08-01,80,8,423,69
25089,2024-08-01,80,11,605,158
25090,2024-08-01,80,20,445,95
25091,2024-08-01,80,59,607,92
25092,2024-08-01,80,44,642,182
25093,2024-08-01,80,17,514,152
25094,2024-08-01,80,45,206,39
25095,2024-08-01,80,60,222,51
25096,2024-08-01,80,47,341,99
25097,2024-08-01,80,56,354,76
25098,2024-08-01,80,48,152,26
25099,2024-08-01,80,31,310,66
25100,2024-08-01,80,39,492,120
25101,2024-08-01,80,41,157,31
25102,2024-08-01,80,43,232,49
25103,2024-08-01,80,12,274,56
25104,2024-08-01,80,66,223,40
25105,2024-08-01,80,78,280,49
25106,2024-08-01,80,63,525,79
25107,2024-08-01,80,52,113,23
25108,2024-08-01,80,76,180,48
25109,2024-08-01,80,35,243,62
25110,2024-08-01,80,30,161,34
25111,2024-08-01,80,65,265,43
25112,2024-08-01,80,37,247,46
25113,2024-08-01,80,71,605,127
25114,2024-08-01,80,74,280,51
25115,2024-08-01,80,50,304,57
25116,2024-08-01,80,46,322,83
25117,2024-08-01,81,64,110,28
25118,2024-08-01,81,77,243,62
25119,2024-08-01,81,7,178,46
25120,2024-08-01,81,37,127,20
25121,2024-08-01,81,30,48,13
25122,2024-08-01,81,13,139,23
25123,2024-08-01,81,14,259,48
25124,2024-08-01,81,42,33,6
25125,2024-08-01,81,57,258,68
25126,2024-08-01,81,60,227,51
25127,2024-08-01,81,71,161,35
25128,2024-08-01,81,48,139,38
25129,2024-08-01,81,15,200,52
25130,2024-08-01,81,61,255,50
25131,2024-08-01,81,53,239,49
25132,2024-08-01,81,68,280,74
25133,2024-08-01,81,16,124,22
25134,2024-08-01,81,41,238,66
25135,2024-08-01,81,27,160,41
25136,2024-08-01,81,40,33,6
25137,2024-08-01,81,23,65,19
25138,2024-08-01,81,31,127,24
25139,2024-08-01,81,50,117,29
25140,2024-08-01,81,25,115,17
25141,2024-08-01,82,36,106,22
25142,2024-08-01,82,61,514,77
25143,2024-08-01,82,26,637,152
25144,2024-08-01,82,4,148,24
25145,2024-08-01,82,9,400,117
25146,2024-08-01,82,69,183,37
25147,2024-08-01,82,80,81,16
25148,2024-08-01,82,62,520,97
25149,2024-08-01,82,6,456,112
25150,2024-08-01,82,71,241,41
25151,2024-08-01,82,52,391,114
25152,2024-08-01,82,27,345,74
25153,2024-08-01,82,29,211,60
25154,2024-08-01,82,44,496,91
25155,2024-08-01,82,11,694,202
25156,2024-08-01,82,15,378,85
25157,2024-08-01,82,70,741,182
25158,2024-08-01,82,39,124,27
25159,2024-08-01,82,20,127,24
25160,2024-08-01,82,30,160,25
25161,2024-08-01,82,40,165,30
25162,2024-08-01,82,48,364,78
25163,2024-08-01,82,63,748,114
25164,2024-08-01,82,37,393,69
25165,2024-08-01,82,51,325,84
25166,2024-08-01,82,46,696,105
25167,2024-08-01,82,47,132,33
25168,2024-08-01,82,41,352,56
25169,2024-08-01,83,40,340,78
25170,2024-08-01,83,72,71,20
25171,2024-08-01,83,61,131,33
25172,2024-08-01,83,21,227,38
25173,2024-08-01,83,49,559,159
25174,2024-08-01,83,4,613,98
25175,2024-08-01,83,59,132,31
25176,2024-08-01,83,20,500,144
25177,2024-08-01,83,33,98,28
25178,2024-08-01,83,5,491,76
25179,2024-08-01,83,19,197,51
25180,2024-08-01,83,13,624,102
25181,2024-08-01,83,74,83,17
25182,2024-08-01,83,76,145,33
25183,2024-08-01,83,71,68,20
25184,2024-08-01,83,62,196,31
25185,2024-08-01,83,6,326,80
25186,2024-08-01,83,63,146,30
25187,2024-08-01,83,69,323,90
25188,2024-08-01,83,38,465,105
25189,2024-08-01,83,80,373,68
25190,2024-08-01,83,79,248,52
25191,2024-08-01,83,50,357,87
25192,2024-08-01,83,64,92,23
25193,2024-08-01,83,46,169,48
25194,2024-08-01,83,55,271,50
25195,2024-08-01,83,43,497,80
25196,2024-08-01,83,10,474,120
25197,2024-08-01,83,23,369,83
25198,2024-08-01,83,22,371,100
25199,2024-08-01,83,47,581,138
25200,2024-08-01,83,52,406,113
25201,2024-08-01,83,28,627,166
25202,2024-08-01,84,43,722,160
25203,2024-08-01,84,44,514,104
25204,2024-08-01,84,45,290,59
25205,2024-08-01,84,40,292,78
25206,2024-08-01,84,5,952,257
25207,2024-08-01,84,6,482,111
25208,2024-08-01,84,32,916,240
25209,2024-08-01,84,73,244,48
25210,2024-08-01,84,65,314,71
25211,2024-08-01,84,24,176,36
25212,2024-08-01,84,78,798,202
25213,2024-08-01,84,13,762,208
25214,2024-08-01,84,51,206,40
25215,2024-08-01,84,2,280,56
25216,2024-08-01,84,12,514,138
25217,2024-08-01,84,34,940,162
25218,2024-08-01,84,61,822,198
25219,2024-08-01,84,67,960,269
25220,2024-08-01,84,16,548,111
25221,2024-08-01,85,44,258,49
25222,2024-08-01,85,35,169,33
25223,2024-08-01,85,58,78,23
25224,2024-08-01,85,28,247,50
25225,2024-08-01,85,2,124,29
25226,2024-08-01,85,71,260,55
25227,2024-08-01,85,42,57,11
25228,2024-08-01,85,7,34,6
25229,2024-08-01,85,36,125,18
25230,2024-08-01,85,16,79,21
25231,2024-08-01,85,69,116,33
25232,2024-08-01,85,20,30,6
25233,2024-08-01,85,15,88,25
25234,2024-08-01,85,39,136,20
25235,2024-08-01,85,10,253,47
25236,2024-08-01,85,37,168,43
25237,2024-08-01,85,78,167,31
25238,2024-08-01,85,49,143,41
25239,2024-08-01,85,31,100,16
25240,2024-08-01,85,46,154,37
25241,2024-08-01,85,56,81,24
25242,2024-08-01,85,25,90,25
25243,2024-08-01,85,8,256,69
25244,2024-08-01,85,22,173,40
25245,2024-08-01,85,24,242,65
25246,2024-08-01,85,55,289,80
25247,2024-08-01,85,38,267,68
25248,2024-08-01,85,48,244,59
25249,2024-08-01,85,73,232,66
25250,2024-08-01,85,80,37,8
25251,2024-08-01,85,23,276,69
25252,2024-08-01,85,74,253,69
25253,2024-08-01,85,40,96,23
25254,2024-08-01,86,46,192,31
25255,2024-08-01,86,12,411,61
25256,2024-08-01,86,60,322,83
25257,2024-08-01,86,6,444,130
25258,2024-08-01,86,4,285,84
25259,2024-08-01,86,80,318,74
25260,2024-08-01,86,17,424,71
25261,2024-08-01,86,44,391,98
25262,2024-08-01,86,63,379,106
25263,2024-08-01,86,71,346,93
25264,2024-08-01,86,29,328,94
25265,2024-08-01,86,34,727,125
25266,2024-08-01,86,65,103,29
25267,2024-08-01,86,74,262,58
25268,2024-08-01,86,61,498,92
25269,2024-08-01,86,20,652,195
25270,2024-08-01,86,15,199,45
25271,2024-08-01,86,18,667,119
25272,2024-08-01,86,41,636,153
25273,2024-08-01,86,11,526,93
25274,2024-08-01,86,77,454,94
25275,2024-08-01,86,2,364,77
25276,2024-08-01,87,42,618,150
25277,2024-08-01,87,2,994,292
25278,2024-08-01,87,40,598,177
25279,2024-08-01,87,73,400,105
25280,2024-08-01,87,5,670,189
25281,2024-08-01,87,76,336,89
25282,2024-08-01,87,49,412,86
25283,2024-08-01,87,12,596,96
25284,2024-08-01,87,56,520,102
25285,2024-08-01,87,10,638,112
25286,2024-08-01,87,44,810,185
25287,2024-08-01,87,37,564,129
25288,2024-08-01,87,75,560,137
25289,2024-08-01,87,47,470,114
25290,2024-08-01,87,41,542,107
25291,2024-08-01,87,63,884,157
25292,2024-08-01,87,22,844,184
25293,2024-08-01,87,7,874,242
25294,2024-08-01,87,66,284,45
25295,2024-08-01,87,57,478,74
25296,2024-08-01,87,46,150,35
25297,2024-08-01,87,60,356,87
25298,2024-08-01,87,11,806,175
25299,2024-08-01,87,25,908,176
25300,2024-08-01,87,70,200,51
25301,2024-08-01,87,3,850,198
25302,2024-08-01,87,30,736,128
25303,2024-08-01,87,61,342,76
25304,2024-08-01,88,11,480,115
25305,2024-08-01,88,45,331,78
25306,2024-08-01,88,47,555,165
25307,2024-08-01,88,20,357,54
25308,2024-08-01,88,66,309,49
25309,2024-08-01,88,59,346,71
25310,2024-08-01,88,16,349,62
25311,2024-08-01,88,44,330,59
25312,2024-08-01,88,24,378,66
25313,2024-08-01,88,76,76,22
25314,2024-08-01,88,77,582,162
25315,2024-08-01,88,31,217,63
25316,2024-08-01,88,21,732,120
25317,2024-08-01,88,41,102,21
25318,2024-08-01,88,15,496,112
25319,2024-08-01,88,4,270,73
25320,2024-08-01,88,5,426,93
25321,2024-08-01,88,56,118,19
25322,2024-08-01,88,2,631,148
25323,2024-08-01,88,75,459,129
25324,2024-08-01,88,23,522,101
25325,2024-08-01,88,33,399,103
25326,2024-08-01,88,78,690,125
25327,2024-08-01,88,55,667,117
25328,2024-08-01,88,72,469,107
25329,2024-08-01,88,79,163,47
25330,2024-08-01,89,67,390,101
25331,2024-08-01,89,50,525,117
25332,2024-08-01,89,19,1458,317
25333,2024-08-01,89,64,684,158
25334,2024-08-01,89,3,441,96
25335,2024-08-01,89,20,702,129
25336,2024-08-01,89,6,480,85
25337,2024-08-01,89,31,396,117
25338,2024-08-01,89,41,1305,222
25339,2024-08-01,89,54,993,200
25340,2024-08-01,89,42,558,145
25341,2024-08-01,89,72,645,156
25342,2024-08-01,89,13,402,70
25343,2024-08-01,89,32,918,252
25344,2024-08-01,89,23,1146,299
25345,2024-08-01,89,37,204,52
25346,2024-08-01,90,38,968,256
25347,2024-08-01,90,36,336,57
25348,2024-08-01,90,54,622,97
25349,2024-08-01,90,65,182,48
25350,2024-08-01,90,27,578,91
25351,2024-08-01,90,61,956,237
25352,2024-08-01,90,47,676,120
25353,2024-08-01,90,40,246,61
25354,2024-08-01,90,19,704,208
25355,2024-08-01,90,64,192,44
25356,2024-08-01,90,23,634,97
25357,2024-08-01,90,77,590,139
25358,2024-08-01,90,2,988,183
25359,2024-08-01,90,4,250,38
25360,2024-08-01,90,58,274,49
25361,2024-08-01,90,79,640,148
25362,2024-08-01,90,11,262,41
25363,2024-08-01,90,59,592,116
25364,2024-08-01,90,31,628,155
25365,2024-08-01,90,55,266,77
25366,2024-08-01,90,14,472,123
25367,2024-08-01,90,44,730,127
25368,2024-08-01,90,6,454,121
25369,2024-08-01,90,10,300,73
25370,2024-08-01,90,75,578,166
25371,2024-08-01,90,12,870,225
25372,2024-08-01,90,67,468,105
25373,2024-08-01,90,56,772,148
25374,2024-08-01,90,29,284,58
25375,2024-08-01,91,46,200,37
25376,2024-08-01,91,60,73,17
25377,2024-08-01,91,32,127,36
25378,2024-08-01,91,7,207,55
25379,2024-08-01,91,58,222,62
25380,2024-08-01,91,3,205,36
25381,2024-08-01,91,18,196,51
25382,2024-08-01,91,28,177,32
25383,2024-08-01,91,45,121,31
25384,2024-08-01,91,35,238,64
25385,2024-08-01,91,8,81,12
25386,2024-08-01,91,48,162,37
25387,2024-08-01,91,29,241,54
25388,2024-08-01,91,61,248,72
25389,2024-08-01,91,14,79,15
25390,2024-08-01,91,36,222,57
25391,2024-08-01,91,15,38,8
25392,2024-08-01,91,1,254,45
25393,2024-08-01,91,50,172,47
25394,2024-08-01,91,16,194,57
25395,2024-08-01,91,37,120,32
25396,2024-08-01,91,67,138,35
25397,2024-08-01,91,47,151,27
25398,2024-08-01,91,63,280,55
25399,2024-08-01,91,59,54,8
25400,2024-08-01,91,54,276,74
25401,2024-08-01,91,42,237,64
25402,2024-08-01,91,57,272,80
25403,2024-08-01,91,53,286,61
25404,2024-08-01,91,40,91,18
25405,2024-08-01,91,51,49,9
25406,2024-08-01,91,21,120,24
25407,2024-08-01,91,22,166,28
25408,2024-08-01,91,72,182,46
25409,2024-08-01,91,66,161,28
25410,2024-08-01,91,76,175,39
25411,2024-08-01,91,41,268,63
25412,2024-08-01,92,21,146,25
25413,2024-08-01,92,46,65,16
25414,2024-08-01,92,18,173,36
25415,2024-08-01,92,28,167,34
25416,2024-08-01,92,33,113,21
25417,2024-08-01,92,14,169,38
25418,2024-08-01,92,13,228,67
25419,2024-08-01,92,1,182,40
25420,2024-08-01,92,43,87,24
25421,2024-08-01,92,70,71,19
25422,2024-08-01,92,26,47,11
25423,2024-08-01,92,55,218,52
25424,2024-08-01,92,31,53,12
25425,2024-08-01,92,25,133,39
25426,2024-08-01,92,35,67,11
25427,2024-08-01,92,15,189,38
25428,2024-08-01,92,49,216,46
25429,2024-08-01,92,12,120,29
25430,2024-08-01,92,45,86,12
25431,2024-08-01,92,3,153,23
25432,2024-08-01,92,69,43,9
25433,2024-08-01,92,36,97,19
25434,2024-08-01,92,17,71,13
25435,2024-08-01,92,58,217,50
25436,2024-08-01,92,56,107,22
25437,2024-08-01,92,53,49,12
25438,2024-08-01,92,67,63,15
25439,2024-08-01,92,66,88,25
25440,2024-08-01,92,78,225,42
25441,2024-08-01,92,54,191,41
25442,2024-08-01,92,8,87,22
25443,2024-08-01,92,30,217,32
25444,2024-08-01,92,50,248,72
25445,2024-08-01,92,7,160,33
25446,2024-08-01,93,15,891,145
25447,2024-08-01,93,25,807,186
25448,2024-08-01,93,66,645,185
25449,2024-08-01,93,79,321,49
25450,2024-08-01,93,9,1137,190
25451,2024-08-01,93,75,1116,252
25452,2024-08-01,93,60,786,179
25453,2024-08-01,93,4,381,89
25454,2024-08-01,93,56,381,70
25455,2024-08-01,93,1,630,169
25456,2024-08-01,93,5,969,169
25457,2024-08-01,93,70,402,83
25458,2024-08-01,93,11,615,128
25459,2024-08-01,93,47,1380,409
25460,2024-08-01,93,23,1290,230
25461,2024-08-01,93,21,882,151
25462,2024-08-01,93,12,624,101
25463,2024-08-01,93,36,1356,254
25464,2024-08-01,93,14,1464,263
25465,2024-08-01,93,46,186,28
25466,2024-08-01,93,54,1443,384
25467,2024-08-01,93,41,1170,269
25468,2024-08-01,93,2,564,161
25469,2024-08-01,93,76,1401,285
25470,2024-08-01,93,77,261,45
25471,2024-08-01,93,35,540,150
25472,2024-08-01,93,6,636,130
25473,2024-08-01,93,39,1086,263
25474,2024-08-01,93,10,216,50
25475,2024-08-01,93,20,513,93
25476,2024-08-01,93,53,1287,220
25477,2024-08-01,93,16,1116,212
25478,2024-08-01,93,34,846,157
25479,2024-08-01,93,27,300,52
25480,2024-08-01,93,59,918,164
25481,2024-08-01,93,69,1461,377
25482,2024-08-01,93,72,744,214
25483,2024-08-01,93,61,306,52
25484,2024-08-01,93,26,492,82
25485,2024-08-01,94,74,332,64
25486,2024-08-01,94,17,529,97
25487,2024-08-01,94,21,71,21
25488,2024-08-01,94,31,239,56
25489,2024-08-01,94,14,188,33
25490,2024-08-01,94,77,81,16
25491,2024-08-01,94,13,456,114
25492,2024-08-01,94,51,110,29
25493,2024-08-01,94,62,409,65
25494,2024-08-01,94,42,157,29
25495,2024-08-01,94,37,120,35
25496,2024-08-01,94,24,198,59
25497,2024-08-01,94,9,544,127
25498,2024-08-01,94,76,486,118
25499,2024-08-01,94,55,87,23
25500,2024-08-01,94,34,192,45
25501,2024-08-01,94,67,295,52
25502,2024-08-01,94,3,366,85
25503,2024-08-01,94,40,271,44
25504,2024-08-01,94,57,180,28
25505,2024-08-01,94,79,644,190
25506,2024-08-01,94,16,283,57
25507,2024-08-01,94,5,507,119
25508,2024-08-01,94,10,89,24
25509,2024-08-01,94,61,133,23
25510,2024-08-01,95,10,158,24
25511,2024-08-01,95,9,62,11
25512,2024-08-01,95,5,159,42
25513,2024-08-01,95,67,207,61
25514,2024-08-01,95,72,239,59
25515,2024-08-01,95,68,135,35
25516,2024-08-01,95,57,144,21
25517,2024-08-01,95,63,235,49
25518,2024-08-01,95,46,175,43
25519,2024-08-01,95,7,273,56
25520,2024-08-01,95,28,159,27
25521,2024-08-01,95,53,99,20
25522,2024-08-01,95,55,178,27
25523,2024-08-01,95,14,235,65
25524,2024-08-01,95,8,103,24
25525,2024-08-01,95,3,159,35
25526,2024-08-01,95,75,288,55
25527,2024-08-01,95,27,133,25
25528,2024-08-01,95,80,134,27
25529,2024-08-01,95,22,109,22
25530,2024-08-01,95,1,257,67
25531,2024-08-01,95,40,274,50
25532,2024-08-01,95,19,179,39
25533,2024-08-01,95,18,90,15
25534,2024-08-01,95,11,214,40
25535,2024-08-01,96,30,760,210
25536,2024-08-01,96,24,858,223
25537,2024-08-01,96,26,386,107
25538,2024-08-01,96,54,914,152
25539,2024-08-01,96,5,580,163
25540,2024-08-01,96,18,966,149
25541,2024-08-01,96,16,146,31
25542,2024-08-01,96,38,942,249
25543,2024-08-01,96,36,868,151
25544,2024-08-01,96,68,250,74
25545,2024-08-01,96,37,616,175
25546,2024-08-01,96,72,516,99
25547,2024-08-01,96,69,680,185
25548,2024-08-01,96,73,390,112
25549,2024-08-01,96,40,704,196
25550,2024-08-01,96,22,320,60
25551,2024-08-01,96,10,216,60
25552,2024-08-01,96,43,606,167
25553,2024-08-01,96,15,474,139
25554,2024-08-01,96,13,924,179
25555,2024-08-01,96,2,838,169
25556,2024-08-01,97,59,387,80
25557,2024-08-01,97,63,210,60
25558,2024-08-01,97,1,324,55
25559,2024-08-01,97,55,717,150
25560,2024-08-01,97,75,348,84
25561,2024-08-01,97,68,1221,277
25562,2024-08-01,97,16,1131,203
25563,2024-08-01,97,52,1368,404
25564,2024-08-01,97,56,678,107
25565,2024-08-01,97,32,1293,363
25566,2024-08-01,97,11,1074,191
25567,2024-08-01,97,28,1047,186
25568,2024-08-01,97,36,927,277
25569,2024-08-01,97,49,297,71
25570,2024-08-01,97,4,384,65
25571,2024-08-01,97,35,1416,319
25572,2024-08-01,97,67,1056,296
25573,2024-08-01,97,2,870,180
25574,2024-08-01,97,77,237,52
25575,2024-08-01,97,50,390,90
25576,2024-08-01,97,31,1011,221
25577,2024-08-01,97,47,1059,208
25578,2024-08-01,97,19,678,178
25579,2024-08-01,97,30,1500,306
25580,2024-08-01,97,38,1386,209
25581,2024-08-01,97,12,912,253
25582,2024-08-01,97,62,645,126
25583,2024-08-01,97,44,984,215
25584,2024-08-01,97,3,1365,317
25585,2024-08-01,97,29,1368,380
25586,2024-08-01,97,20,195,56
25587,2024-08-01,97,22,933,146
25588,2024-08-01,97,40,1296,382
